theta_1,theta_2,dtheta_1,dtheta_2
0.6488434078907781,-1.7929775783541024,2.9343538600670893,0.8614071277108017
0.7940023668398494,-1.7352234100529544,2.8331575963783706,1.4299212102255245
0.9277307585986558,-1.6522653541029297,2.468612119388903,1.8629199391935751
1.0361811026553445,-1.551526150372278,1.8253103244637552,2.1417135284804325
0.956119045033037,-0.7687841939113395,2.3629762893633846,0.5242639255757209
1.0552744439254982,-0.7330774028986949,1.5890215213686174,0.8837804658851459
1.113571719941504,-0.6821170096073168,0.7292568971941754,1.1413042156644462
1.127024681210688,-0.6198081088579444,-0.20094970795339037,1.347694000559301
1.0926093725568042,-0.5470930694420109,-1.184399085933117,1.569750345812075
1.0074075670721032,-0.46123714668013044,-2.2414592440649153,1.8885114301878207
0.8653787152353265,-0.3547385632217447,-3.4912217306423923,2.4212951662497795
0.6489193495548866,-0.21142647670827325,-5.3297567793008565,3.4308266103670753
0.30344564897193216,0.007963008539242332,-8.847507762829386,5.576773292731533
-0.15905268761296984,0.29760355089766155,-7.965554044042255,4.939147777078309
-0.47545525572509684,0.49025412095199244,-5.061559321867012,3.004060200624597
0.2422787222239348,0.656240541694216,-0.24124387291197924,1.7232088644364418
0.24164666961229095,0.7294949945807641,0.20455121121959227,1.2087086164143708
0.2614802897380659,0.7773444755513264,0.5765277409612474,0.7076026747465592
0.29819472839464056,0.800461112633996,0.8823712143328586,0.2188990142482653
0.3488589328223446,0.799425153709099,1.1361912443093949,-0.2580153229097141
0.4109304413643605,0.7750158785413287,1.3355364757540207,-0.7127214874128246
0.48075814222772595,0.7290978287702689,1.4330985188248784,-1.1093370947836414
0.5506945035522028,0.666234578911465,1.317657351323204,-1.3767842760008844
0.6071855280493161,0.5946612098096039,0.8878944816739194,-1.4533190015449204
0.6348912801944996,0.5237150322338764,0.18596662702874633,-1.3628847975087457
0.6235411619394221,0.4599104058265236,-0.65199686356842,-1.1789970453640466
0.3149114892532681,1.393347212301384,0.6352722328125626,2.134209884822301
0.35283417748463153,1.4862274042156562,0.8467083876019953,1.5874494344443966
0.39658545907177783,1.552634688437526,0.8780692534426074,1.073603543822741
0.43855632245719967,1.5940221973809439,0.7842060523966692,0.5858503086058381
0.4737613920611873,1.6115683534341247,0.6155621491207481,0.118920291423352
0.49965829623316643,1.6061343841747122,0.419608300260615,-0.33490549537280273
0.5160314253467125,1.5781183256529128,0.2422130590381901,-0.7863819131552465
0.5249560369247187,1.5273148197570232,0.12948678429421073,-1.248829296808169
0.5308665326819318,1.4527838900266867,0.13013706788028803,-1.7385532881475296
0.5407636160163289,1.352638649462115,0.2987526383466512,-2.2779444870491345
0.5645939043448106,1.2235937134788644,0.6984483027219739,-2.901568517032114
0.9751295217520902,-0.7312450506149122,4.962572340538794,-2.3296771284775266
1.2010734569571995,-0.8287392841805283,4.12202957904328,-1.617457703016565
1.3895754528976285,-0.896878061728682,3.421695936035868,-1.1425979079226152
1.5422862270085258,-0.9463133882467717,2.66712308536732,-0.8670264849524298
1.6538344716021984,-0.9866048209407282,1.7689762461313365,-0.7714924065891435
1.7169521010699462,-1.0255976166231684,0.7391358567100046,-0.8031198876321266
1.726796622389408,-1.0677345840956731,-0.34793015228389895,-0.8842241388238763
1.6825318704452825,-1.1136518052957762,-1.4127911565389295,-0.9434938657909343
1.5871759036255255,-1.1606348014731216,-2.3774401501881948,-0.9154115077682243
1.4479712963894338,-1.2025409408423302,-3.151950394734166,-0.7288273694461351
1.276179936605866,-1.2300155726949766,-3.678422198635359,-0.33457114404613847
-2.3052628576062903,1.1581077023271837,-2.4290003884879274,3.154137859062941
-2.428111582524604,1.3052246965776686,-2.5059502079462534,2.724675390817034
-2.5559037552508355,1.431054529382794,-2.5968672004478486,2.3174806863951076
-2.6868002659494996,1.5378156072112628,-2.6298523438917694,1.9597926954886886
-2.818142037640496,1.6275216873251448,-2.617981760180671,1.6315040902484779
-2.9481543181022247,1.7011214311327032,-2.579315703145085,1.3127798574168565
-3.0758676487218097,1.7587384774611052,-2.5283001071786613,0.9906176035017852
-3.2010204753896043,1.8000235935482045,-2.479622034005927,0.6591335329367428
-3.3241906354119113,1.824521747044291,-2.452878797245118,0.3201379927056734
-3.447134688963304,1.8320832436012817,-2.476056745840231,-0.015780783695195255
-3.573256526269807,1.8233279845668071,-2.587197506499863,-0.3282870924454524
1.1374692437146219,2.255226378420089,1.8748050035866248,0.17862330378128455
1.2128225615284827,2.2574186059702304,1.1284268743571118,-0.0756467501693655
1.2494887991790673,2.24882691092897,0.33308082970731623,-0.26036394662929485
1.2459842653677462,2.2317113878009343,-0.4707611372826592,-0.4254376687647933
1.2030780506395726,2.205726382358035,-1.234715897079499,-0.623691962196214
1.1239811550204224,2.168009963100263,-1.9107255204566318,-0.9013675794041013
1.014212351640962,2.1137332366246455,-2.4542376525964635,-1.2897352605393713
0.8815549593454562,2.036997893886976,-2.8173566568672914,-1.7996343363982152
0.7365249766399002,1.9319330179263974,-2.9368032394361347,-2.419041142657236
0.593336754301278,1.7937855117975545,-2.728042871014047,-3.116868968395121
0.470832451812101,1.6194577459242836,-2.092389215126754,-3.8636163105092938
2.19679779315739,-1.3640448165292454,-1.5260035765915703,3.5032997338320717
2.123767238089839,-1.1759884772200286,-1.4686273640338727,3.9821161474083206
2.03544938009035,-0.9734251223069273,-2.253999182507063,4.021767264828955
1.8846078194891815,-0.7798653575660094,-3.8183374863753703,3.729907095006857
1.6561111784662046,-0.5938404265215272,-5.2898190175245965,3.8064868650781034
1.3535254159580883,-0.3883403693454957,-6.914933147653367,4.546575270180541
0.9376765904084855,-0.11731040990009634,-10.323218011279536,6.7092288787950105
0.17874577651318327,0.37288107654409103,-18.780771951908847,12.043166220936978
-0.4752143117459992,0.7831195716308212,-9.545856268646238,5.661778913285472
-0.8912907091063883,1.0068834644039997,-7.558947747326968,3.5183460965683393
-1.2594460483196959,1.1443172276959832,-7.366702758824446,1.9994870741619548
-0.5474800602362149,-1.1814180618297772,-1.2843566156531372,3.7360655557994713
-0.6393906890855082,-0.9708910279026685,-2.4300389665394064,4.711008409659904
-0.77710525186151,-0.7171387094108324,-2.677741160709642,5.2189990551166625
-0.8658491498166615,-0.4714483787082018,-0.6856512368820896,4.516172846294747
-0.8435691023479067,-0.2661848650063116,1.5402798746097757,3.706337230759497
-0.71508099673822,-0.10141747096479563,3.5784495275843096,2.85761483755262
-0.486233829901103,0.01514629213843837,5.58735230234893,1.7478366976086985
-0.1552680087783769,0.06865492158219409,7.602086250121288,0.4016268371190284
0.2433073840966958,0.07512773505800982,7.773570737988643,0.23841277060967786
0.5841603793894417,0.11749424998576838,5.772938630517051,1.4971778883277986
0.8216984399067808,0.22074142847042388,3.754567831451347,2.5715905586769505
0.4075805420472633,-0.6078624417772202,0.9652807529233187,1.2540080330594083
0.43368376721795643,-0.5321856391200641,0.05547610588100579,1.7740541727465822
0.4100666187810153,-0.42963661071379755,-1.0403396613496538,2.345251191107993
0.3241171895498829,-0.29461085710402535,-2.4723998890106564,3.102361039093613
0.15441140662164304,-0.11371730460455429,-4.355401091059309,4.167314560716183
-0.08592128874400161,0.10773983751195519,-4.653011063149625,4.333687289970025
-0.2728295830621642,0.29760494291737843,-2.7998476919526656,3.2572089182427497
-0.3734964425270367,0.4387696621442789,-1.3091086452053444,2.442009291949672
-0.4099362703033764,0.5454142902631057,-0.19338708212449246,1.8456205248297046
-0.3962277449718028,0.6245190934145288,0.7159499794810948,1.3226563611232243
-0.34033787857854914,0.6775346974457777,1.5049246265138234,0.7919542360419974
2.614074214837338,-0.5619578171142252,-4.282071677182527,-4.143537917790125
2.388448521398235,-0.7680366000348259,-4.785261160021738,-4.106379562866396
2.1311378898516486,-0.9732856225304545,-5.548945168527159,-4.107573296665114
1.8306969875184231,-1.1781331768300731,-6.473427831766029,-4.061934832325076
1.4873905987505838,-1.3742204676762726,-7.17596936152871,-3.698287603684219
1.1249048188344906,-1.5377590561257377,-7.193260561418289,-2.7407278293916746
0.7783652480788114,-1.6407675463869023,-6.6094403520731975,-1.3411051080339051
0.46511392562138787,-1.6713049662302613,-5.94869069788374,0.10257525048745855
0.17805840043779697,-1.6328301419935902,-5.608416946284496,1.4163914544579832
-0.10525202171740733,-1.5301639416567379,-5.846852993179162,2.7088267717744055
-0.42483026627008336,-1.3555224013748217,-7.225075246149899,4.416577328200133
-2.370681195761799,-2.461074590895313,-3.238568651774678,0.8708680890747511
-2.5163520997678273,-2.4176302405141428,-2.622259485531221,0.8799532218708275
-2.637096954101343,-2.3710794714121954,-2.249822673992122,1.0038910106956038
-2.74490592601277,-2.315350794223288,-2.089665911986474,1.2398996261735857
-2.8478600972275485,-2.246084558918215,-2.0379278578755713,1.5366957936392338
-2.9489467569373464,-2.1613736122368694,-2.0022518565841088,1.8528979990056809
-3.047328667016395,-2.0607375277856423,-1.9218508532771352,2.1732945316057
-3.139696595359333,-1.9438598121122534,-1.755238332999188,2.50523974385204
-3.2206943411044016,-1.8096503939587707,-1.4583463170356097,2.8713549065202306
-3.282257245341894,-1.655588142366263,-0.9635917340927116,3.3059958880264313
-3.311963285460948,-1.4771758989584924,-0.16168707014846004,3.8531554810729167
1.707882501579132,2.1004852360790274,-3.149665351763047,-1.340546482836792
1.5358764990646756,2.0264545238528395,-3.6843407563437376,-1.6572077358446358
1.344540083978053,1.9310315377737757,-3.9142078624377596,-2.196073982382399
1.1503812367428525,1.8034992141811246,-3.787530273018787,-2.935154271494249
0.9729830485510372,1.6348689680811488,-3.2278183043396913,-3.833955122606237
0.8366404207679707,1.4176804302963695,-2.1258910415289436,-4.881066984558496
0.770542515739019,1.1434373162105784,-0.4373817770214895,-6.12109597608673
0.7861141282902266,0.8089373386620453,0.6800255274835185,-7.064896933411473
0.7777192528102991,0.4688397034788752,-1.4675462202546186,-6.30173961277513
0.624680743159764,0.18809390851767213,-4.647471357082944,-4.88616224373496
0.31621594375740797,-0.014647454757402104,-7.642859796790696,-3.1757511886009233
1.7003267524823666,-2.009104992196643,1.7324004714751529,1.1427505856492959
1.7656614870095204,-1.95042655884243,0.9012983069693251,1.2199494320781388
1.792013898396178,-1.8859997479623065,0.16387002389428804,1.3641393622750673
1.7826877412418325,-1.8136911246787275,-0.5356960344720076,1.5276071510586928
1.737926464661301,-1.7337090908667272,-1.267283290087547,1.6626117667551512
1.6539355498096884,-1.648742293973201,-2.1184073595086175,1.7204399149269851
1.5239126010845052,-1.5627727835331582,-3.087720511226417,1.7200700352305802
1.3477419150739096,-1.474245773766644,-3.906548984553928,1.8674854402694658
1.138326340255704,-1.3708302296175772,-4.440905761980119,2.315887935443981
0.9032641932276703,-1.2387819074676945,-4.998119487880548,3.0022045711208576
0.6313216982516573,-1.0659256757424387,-5.997468594971943,3.9822153983323414
-3.017742993384732,-1.8581844486727346,4.869688023583752,-1.7643335956526773
-2.760611830576983,-1.951920013971977,5.507710540884997,-2.0295965281692707
-2.4535309012341098,-2.068086146936802,6.949837400630441,-2.706577045433493
-2.0634012035089286,-2.220590487048705,8.251344890294554,-3.0862163555185362
-1.6709387144987722,-2.343217885102396,7.411745197022959,-1.7255884642163313
-1.3106390279584699,-2.3934466456726993,7.122020828829753,-0.28914874902305954
-0.9500230507709246,-2.3703951466163313,7.356913792874481,1.2465501852391654
-0.5730018200025607,-2.264681604400425,7.701995137525539,3.0182337380408333
-0.1875826503544236,-2.0673859059534534,7.573478417219639,4.8476762265495195
0.1641577255061761,-1.787379082618386,6.251538462563048,6.233952292840769
0.41360100762471913,-1.4573323592019374,3.5257362650934256,6.848935894161885
1.2003720640673183,0.17177778858431836,-3.6496206374457008,-0.7757058654159388
0.9825313396209465,0.14974327781754168,-5.125613517230011,-0.032564890645945095
0.6769574832128338,0.17834808791066703,-7.2651560058409395,1.3027805833427566
0.24848098678226369,0.28442741456045234,-9.42161683631989,2.617425070544405
-0.17808439297247353,0.3797327558841409,-7.335378491676354,0.9649172141447396
-0.4944553447572588,0.386551523642668,-5.453818088812748,-0.5844662492318728
-0.7309800611763909,0.329819911365664,-4.036938620558128,-1.6179018020582916
-0.898637922943008,0.23027280547817103,-2.6586113504612787,-2.3188534329392168
-0.995034074570314,0.10142677348677685,-1.1743468068148906,-2.8116053224306143
-1.0132398333612127,-0.050008190204886255,0.48346118278867317,-3.254412430265932
-0.9409001099479174,-0.22728235104530836,2.5012276306515133,-3.9002149909207304
-0.6186674843502873,-2.8922944981960845,-4.295657299343461,2.833487817595067
-0.8188440752277981,-2.7342237250154278,-3.8052181004803267,3.4636132680649956
-1.0077038183720697,-2.546598280049412,-3.834027801712829,4.053603958019034
-1.212389329005158,-2.325322222906013,-4.488589617336188,4.864243471605126
-1.4781164768110175,-2.047597866348341,-6.478175614715827,6.456587551189946
-1.8659127958368567,-1.6738548699478324,-7.710905521710894,7.730404837988403
-2.138638240711338,-1.3350534791161253,-3.4173940400484537,6.037625522744466
-2.2324155169868845,-1.0472470054933707,-0.43918133549528454,5.609317152583406
-2.1848178941645373,-0.7673368468593491,2.362744792653143,5.600974270532041
-1.9942014111062722,-0.49086170577677224,5.260900298671769,5.3681274749994214
-1.6621318529868163,-0.24451916186634962,7.964146597024989,4.3035935606696905
-0.9794109613768818,0.9629622174320477,-4.198881323831801,-1.7943767468129357
-1.1698090453858234,0.8583181630958354,-3.3645559795200866,-2.3438270078140495
-1.310757777109446,0.733257762808089,-2.2282179359523813,-2.615869973525691
-1.389176703535445,0.6001512466859867,-0.8859547373160533,-2.6849101041086247
-1.3981894849407812,0.4658630276447901,0.5286403198922827,-2.6884789016663264
-1.3362428358634988,0.329853394138984,1.952657508183788,-2.7790369405787616
-1.201274128972903,0.1838158356943574,3.48543892626657,-3.121612524972769
-0.9788483543591036,0.008666020937935304,5.583442674489829,-4.0256744412927485
-0.6066778809490085,-0.24441005569582486,9.904209956321539,-6.49383408584347
-0.070451363642008,-0.5890642343618845,9.112120310862313,-5.745806982082649
0.2909396045870831,-0.8086775695672451,5.881930832971504,-3.3694045589546184
-2.2242910897888666,2.1826522976005376,-0.6544784568883222,1.5742971272755502
-2.243991543931582,2.253400945624047,-0.12028516316520223,1.2552708377982713
-2.2350420764760157,2.3082732702308344,0.4903622497166086,0.9423025491798649
-2.19382342767843,2.3481358328657094,1.1690368069075285,0.6600093448382435
-2.117085657120893,2.3753889311001557,1.9115198104137316,0.4449933568022223
-2.001369573772812,2.394566860741092,2.7334416139916913,0.34650445238294725
-1.841517776676076,2.413121719715408,3.6910267301571946,0.43429745185086294
-1.6279827216717324,2.4429268010791643,4.90919420134965,0.8205265372956287
-1.3425360904441093,2.5032272316785695,6.6141984871054245,1.6924622853775717
-0.953989996125454,2.623933811544768,9.053695684994564,3.2538351242464483
-0.43398197112569586,2.832858656923512,11.566268442176911,4.976983038874883
0.9920867114848039,-1.0076936485281176,3.5534678072896564,2.368741522255826
1.1450814005662517,-0.878526101277317,2.511787862199638,2.7538410838875533
1.2387052493568458,-0.7360960203287201,1.1989974634893241,2.9147366717673497
1.2627591098001287,-0.5886834494799901,-0.24900174737338746,2.9788325245329306
1.213012055280576,-0.4371025547385671,-1.7503031269206537,3.1099384139170945
1.0854393131506996,-0.27345594992658395,-3.4007127665284402,3.4993144366066993
0.8623631441313943,-0.07705341564840527,-5.728900611121418,4.521033966150151
0.4696236602670621,0.2086934681049392,-10.569206655861699,7.30057365427443
-0.052476783104007975,0.5648683292619643,-8.284502094316878,5.671466981542102
-0.37930709547705527,0.7885216778998193,-5.2678322869951115,3.579063587649642
-0.6052928621930127,0.9396346882836616,-3.907060724234376,2.556427691993073
-0.5836824524472188,-1.1497657626042765,1.2962255735277028,0.7749763184214964
-0.5204037462112165,-1.098704584150488,1.2125552991855297,1.274614657413203
-0.4649111145412963,-1.0215823052477997,0.9798826994374048,1.8176670046613526
-0.4253340919575078,-0.9161721003816812,0.5729749216983555,2.4065669749898784
-0.4104054803453354,-0.7802362942822829,0.0033566537542667457,3.0347049797629952
-0.42486073118909673,-0.6134056121326402,-0.5412097584403586,3.6112145835403098
-0.4542844193297897,-0.42524028403712477,-0.4765736147576376,3.8225624889898167
-0.45667109535161265,-0.24042244946962021,0.4965365144684352,3.5005248049614885
-0.39876508813210937,-0.07929677456937405,1.8361692859340124,2.9224778942141247
-0.27348853581344684,0.05032198588501051,3.157175387389002,2.2512566410757313
-0.08609878105128616,0.145415382924344,4.288706384462029,1.5615872089692817
2.81062551613055,2.1159045727720285,-3.5945724220166166,4.53490603160001
2.5848958756781126,2.3578431451387742,-5.507520979442081,5.2152850796105445
2.2880268298729374,2.62215530657351,-5.78700077102594,5.010855163344745
2.0259083614680913,2.8469160364897865,-4.802212710989241,4.037232572759759
1.7955542529827082,3.0320151190933653,-4.51273923682791,3.406274984121665
1.5661993772660696,3.1892888809034448,-4.73981493458012,2.882439622792073
1.3128177116258122,3.3179865283223116,-5.5033025162131075,2.2183134682770347
1.00092860836655,3.4028011191456384,-7.179727702902903,1.044618062613444
0.5690047102174743,3.405499450389589,-10.308004297624208,-1.0748466369304444
0.002307626189440808,3.3189191340048008,-11.313184623130063,-1.644459831951552
-0.4860715377050549,3.295558799855555,-8.186686572215498,0.7474707626725324
2.2507745189197506,-2.9738709972040995,-2.9102175603529545,-0.6093060134923756
2.085447392433096,-3.0035627365051947,-3.6986544784298916,-0.6119567436084046
1.8810637889098645,-3.038834109226043,-4.478569563586558,-0.8407993657760179
1.6370265461412403,-3.0923012760940347,-5.291858892848918,-1.349486619261608
1.350871720196571,-3.179444263163582,-6.1627091799742395,-2.1971183511510186
1.0208119600846577,-3.318184980634476,-7.0228402013660265,-3.410516912201548
0.6533716247696452,-3.52481241885687,-7.584874579240206,-4.87298772744862
0.27672283132773434,-3.8034079002756322,-7.282960719311621,-6.205570371804263
-0.05168710669525074,-4.135047255193849,-5.613138335248948,-6.934430669130403
-0.2643579157190616,-4.485476648963568,-2.752796292628297,-7.00409769171163
-0.3193998697131418,-4.833432060765922,0.5841286618250554,-6.958765123043981
2.9516921847840147,-0.44972358243357297,2.5373273380909267,1.8357372848849984
3.0864072297911442,-0.35035041806417644,2.8835790303623656,2.1438025098421054
3.243243719831868,-0.23512094912802753,3.4209817099631823,2.464571139990477
3.4313852824317226,-0.10442541694847077,4.129592778058529,2.752032410581579
3.6579774453841813,0.038116083018780986,4.942094089519946,2.9197252246003225
3.925086785816493,0.18334119389147854,5.723139982794786,2.8349560490688384
4.227193799655078,0.3152224018154738,6.322719259773934,2.3705696575786432
4.553773009036145,0.41353688326347293,6.71486722687579,1.4985545465230967
4.898241883772755,0.45947400399117116,7.087491150091033,0.2882451311358263
5.269011887008021,0.43681199494001716,7.8654809130207175,-1.2683862479778476
5.708966327632202,0.31905053749180784,10.199045540761494,-3.7068128111738625
1.576612995000851,-1.0193079467120894,-1.8039039661105694,2.70162694945542
1.4534794752620024,-0.8855030538307563,-3.089608806868819,2.695276242078978
1.2696941269706346,-0.7446184359929731,-4.261696735216273,2.998068011559682
1.0238486632051542,-0.5787294121299943,-5.65623648066045,3.728398498216875
0.6853882395799845,-0.3570191764036502,-8.259895168292163,5.401049935220655
0.1088648656536467,0.018529497363009687,-15.67844364048407,10.154189766161746
-0.519529969660842,0.42567675969987184,-8.949436749024766,5.776885057639408
-0.882702974574132,0.6568038639345646,-6.06030322520888,3.783923405723156
-1.1495104713193864,0.820766681178477,-4.727180369187559,2.868488730044176
-1.3614046702460687,0.9503385959468993,-3.7703889848512073,2.3668338743654904
-1.5262709379850667,1.0621711249915182,-2.803238317233232,2.150354594240793
-2.566069179397865,-2.3542654636528897,-2.2119510431530163,-4.703879790879448
-2.651410812015033,-2.5943167907550886,-1.2898049308585597,-4.867835137051786
-2.705094921908306,-2.8376081912449616,-0.9604024264755767,-4.829628937754304
-2.7560507567336936,-3.0748196411196287,-1.140057371163481,-4.647056870078488
-2.82326148432465,-3.3021765544549107,-1.576047336331583,-4.452237855278485
-2.915915977780675,-3.5206619868849565,-2.1515355170242287,-4.292175367778266
-3.040759544484553,-3.731545464269186,-2.868765469733326,-4.140110090927803
-3.2058557314696072,-3.9337593396431894,-3.770377072131306,-3.932121429180664
-3.4219500726071495,-4.1222042879817336,-4.923150716327172,-3.5692416247886025
-3.7045430624233973,-4.285629180322256,-6.464548636707591,-2.9006869485999496
-4.079666132308538,-4.404019827060245,-8.66956958943842,-1.7533792256913323
0.44126156679949297,2.589903390994282,2.6293942158974772,0.43696764177662883
0.5512254530122854,2.596874479295307,1.7774874725809602,-0.13679221349917955
0.6199636889808424,2.5780066277369826,0.9824208762049365,-0.6038178163046031
0.6505834010403022,2.5375313126709442,0.25448694245809356,-1.0083766626796025
0.6467678163192098,2.4775307402645446,-0.3917146280120529,-1.390908356167812
0.6132039629074371,2.3982835631677712,-0.9299131621477156,-1.7824188580039713
0.5562414688592445,2.2988289348542996,-1.31976502989041,-2.2010321990803323
0.48458298567729285,2.1776565095174507,-1.5080232012871144,-2.6506944314469827
0.4098097512427941,2.03334828871898,-1.4341056382097994,-3.1250834598406767
0.34653734599419284,1.8648030994415166,-1.0384204336585612,-3.621113603802002
0.312322303058167,1.670462528415606,-0.2602009706368683,-4.166102509664479
0.12120072998177486,2.2334516527656727,2.655045641286854,0.6978532968515216
0.23968524937990682,2.2519510131505847,2.0817164942588913,0.055517135928273495
0.32961611920868006,2.2403211759825687,1.5221291339732788,-0.5084481459500787
0.3928867116039342,2.2021739190121576,1.0215054020111105,-1.00859221791239
0.43331665727327606,2.140149002299241,0.6138733302340389,-1.467517395105324
0.4563740833954075,2.0557186306961914,0.33241162785138645,-1.9086058840013955
0.4692895264318678,1.9492113886570663,0.21514692107271624,-2.3543929379714226
0.48140648716208356,1.8197790256996584,0.3095443369928176,-2.8306711495183685
0.5048777401559945,1.664960749510644,0.6836218345439738,-3.379407725955212
0.5564386188608093,1.4791839967796352,1.4628328861525346,-4.09136802567241
0.6624005525059214,1.2496408735278186,2.9222268725492393,-5.180239750596777
3.13341358794296,2.112681918714505,-2.450815276268321,2.8626994003198636
3.0026692903981633,2.25134199513372,-2.7818812643522635,2.697606396924808
2.854057777432703,2.3840256681066334,-3.183548456374422,2.628234443192257
2.6816315349207533,2.5160962569766387,-3.7367676807382377,2.6688231241002436
2.4810598670910915,2.650136976830779,-4.239644094369939,2.656707879686875
2.2629683607120112,2.777306463298098,-4.454878468331741,2.3955462677632426
2.0354176061151565,2.887603350404112,-4.6691865047093355,2.0018802336821206
1.7928753603550192,2.975802436852907,-5.071574420370843,1.503091080427869
1.5235629971951121,3.034602117949528,-5.7577364051320075,0.8029810397171839
1.2100238326327986,3.049730618068138,-6.871695667943213,-0.28331790385657724
0.8255718289873527,2.994970044046984,-8.633731819497765,-2.049236905701413
-1.0465984768740595,-2.6654420433499064,-4.986883014519702,4.19595130326463
-1.3111103375470832,-2.4316260204128364,-5.797356314046583,5.248579068584992
-1.6613535465921834,-2.1207076213946756,-8.785248050162348,7.540669032421313
-2.144282643803868,-1.703353586595142,-8.070750035761247,7.689732394927286
-2.4259824934501926,-1.3697638446629963,-3.7030248608643523,6.06003946839379
-2.5375748589060545,-1.0727517206102748,-0.8039613560420038,5.9611390713202885
-2.502230442554443,-0.7649932332054918,2.3040266687726816,6.387649168086608
-2.299542086882051,-0.43619805799800737,5.832141971975702,6.6672071047815304
-1.9250487361849755,-0.1163889739500899,8.997564460507704,5.872227689318317
-1.4177760274493394,0.12330840342625854,11.158228566742961,3.4482542064907458
-0.8033550845130235,0.2021643661726978,13.831026714193676,-0.6331995664854391
1.6677484818094284,-2.8145777546442545,-4.8259716735071585,1.5622553922185645
1.3972968983413108,-2.7530863720074055,-6.107468693864256,0.8101029111066305
1.0400888628914413,-2.7463521554645975,-8.41312802407228,-0.7164543110901477
0.5316974217332655,-2.8430786081263184,-12.005392136519113,-3.2154655105643766
-0.10426611315173219,-3.026478770885146,-12.28561181795039,-3.2772824942982743
-0.6296706394485082,-3.1216763524532265,-8.745949440302331,-0.5467754766150296
-1.0026934131906002,-3.098976612261191,-6.428643477824694,1.2712288609649738
-1.2919793373252895,-3.0076826940981327,-5.285764121953207,2.2964678162595416
-1.5425055526253464,-2.8743347303750637,-4.829791027546725,3.0150156113658366
-1.784336781408689,-2.7060596892621867,-4.948135207614961,3.7418594973870714
-2.0503840046912942,-2.4947473489134304,-5.84008741491203,4.78426064449774
-1.8410139589309142,1.5076448881940996,-4.932562430805406,3.922554664966005
-2.075364666829347,1.702107207878497,-4.537728125533266,3.83700107392409
-2.3010679866696564,1.8912776491927281,-4.532019067583045,3.742656434749462
-2.5323472824699724,2.0784040025257786,-4.760959442321413,3.7695549409939058
-2.7828742461840434,2.2719854347037556,-5.343173034716835,4.027353444701209
-3.0806414548438807,2.4899534224039774,-6.801271111016128,4.836420437180745
-3.492564273386459,2.7734262612397917,-9.528573692555987,6.393273277354808
-3.9238082008518966,3.057758720044715,-7.4009007130185624,4.741467029103484
-4.260999703987348,3.261052486588266,-6.364126452242444,3.5113739792643663
-4.580216695908786,3.4138272762580097,-6.57167355073937,2.5931092457622067
-4.936779209908507,3.5144734038102627,-7.928456867475763,1.3110808863159233
-1.2077246663385086,-3.0534835963044644,4.0663968450595505,-0.9460473775410727
-0.9745029216056347,-3.0829439078522074,5.335430534061471,-0.15927703339531585
-0.6644100852566135,-3.0598528834222556,7.191204874821533,1.2025262592347226
-0.2423446537964372,-2.949612085723547,9.789847083160806,3.3175573240843943
0.30803998285638823,-2.729901484034574,11.886612569389289,5.232902039490922
0.8902015835782969,-2.4687366883046837,10.860869169611844,4.794789460419678
1.3691646172791807,-2.270008885420871,8.30148502377815,3.1594009481944774
